dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,CumulativeCases,CumulativeDeaths,AvgCasesPerCapita,AvgDeathsPerCapita
30/05/2020,30,5,2020,115,0.0,Israel,IL,ISR,8519373,Asia,3141211,158772.0,1.3498645968429836e-05,0.0
29/05/2020,29,5,2020,79,3.0,Israel,IL,ISR,8519373,Asia,3141290,158775.0,9.272982882660496e-06,3.5213859048077833e-07
28/05/2020,28,5,2020,36,0.0,Israel,IL,ISR,8519373,Asia,3141326,158775.0,4.22566308576934e-06,0.0
27/05/2020,27,5,2020,23,0.0,Israel,IL,ISR,8519373,Asia,3141349,158775.0,2.699729193685967e-06,0.0
26/05/2020,26,5,2020,14,1.0,Israel,IL,ISR,8519373,Asia,3141363,158776.0,1.6433134222436323e-06,1.1737953016025945e-07
25/05/2020,25,5,2020,30,1.0,Israel,IL,ISR,8519373,Asia,3141393,158777.0,3.5213859048077835e-06,1.1737953016025945e-07
24/05/2020,24,5,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3141393,158777.0,0.0,0.0
23/05/2020,23,5,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3141393,158777.0,0.0,0.0
22/05/2020,22,5,2020,20,0.0,Israel,IL,ISR,8519373,Asia,3141413,158777.0,2.3475906032051887e-06,0.0
21/05/2020,21,5,2020,20,2.0,Israel,IL,ISR,8519373,Asia,3141433,158779.0,2.3475906032051887e-06,2.347590603205189e-07
20/05/2020,20,5,2020,29,5.0,Israel,IL,ISR,8519373,Asia,3141462,158784.0,3.404006374647524e-06,5.868976508012972e-07
19/05/2020,19,5,2020,4,0.0,Israel,IL,ISR,8519373,Asia,3141466,158784.0,4.695181206410378e-07,0.0
18/05/2020,18,5,2020,9,4.0,Israel,IL,ISR,8519373,Asia,3141475,158788.0,1.056415771442335e-06,4.695181206410378e-07
17/05/2020,17,5,2020,19,2.0,Israel,IL,ISR,8519373,Asia,3141494,158790.0,2.2302110730449297e-06,2.347590603205189e-07
16/05/2020,16,5,2020,10,1.0,Israel,IL,ISR,8519373,Asia,3141504,158791.0,1.1737953016025944e-06,1.1737953016025945e-07
15/05/2020,15,5,2020,31,1.0,Israel,IL,ISR,8519373,Asia,3141535,158792.0,3.638765434968043e-06,1.1737953016025945e-07
14/05/2020,14,5,2020,19,4.0,Israel,IL,ISR,8519373,Asia,3141554,158796.0,2.2302110730449297e-06,4.695181206410378e-07
13/05/2020,13,5,2020,23,2.0,Israel,IL,ISR,8519373,Asia,3141577,158798.0,2.699729193685967e-06,2.347590603205189e-07
12/05/2020,12,5,2020,29,6.0,Israel,IL,ISR,8519373,Asia,3141606,158804.0,3.404006374647524e-06,7.042771809615567e-07
11/05/2020,11,5,2020,23,5.0,Israel,IL,ISR,8519373,Asia,3141629,158809.0,2.699729193685967e-06,5.868976508012972e-07
10/05/2020,10,5,2020,18,2.0,Israel,IL,ISR,8519373,Asia,3141647,158811.0,2.11283154288467e-06,2.347590603205189e-07
09/05/2020,9,5,2020,55,5.0,Israel,IL,ISR,8519373,Asia,3141702,158816.0,6.45587415881427e-06,5.868976508012972e-07
08/05/2020,8,5,2020,71,1.0,Israel,IL,ISR,8519373,Asia,3141773,158817.0,8.33394664137842e-06,1.1737953016025945e-07
07/05/2020,7,5,2020,21,1.0,Israel,IL,ISR,8519373,Asia,3141794,158818.0,2.4649701333654482e-06,1.1737953016025945e-07
06/05/2020,6,5,2020,43,3.0,Israel,IL,ISR,8519373,Asia,3141837,158821.0,5.047319796891156e-06,3.5213859048077833e-07
05/05/2020,5,5,2020,38,3.0,Israel,IL,ISR,8519373,Asia,3141875,158824.0,4.460422146089859e-06,3.5213859048077833e-07
04/05/2020,4,5,2020,23,3.0,Israel,IL,ISR,8519373,Asia,3141898,158827.0,2.699729193685967e-06,3.5213859048077833e-07
03/05/2020,3,5,2020,84,4.0,Israel,IL,ISR,8519373,Asia,3141982,158831.0,9.859880533461793e-06,4.695181206410378e-07
02/05/2020,2,5,2020,155,3.0,Israel,IL,ISR,8519373,Asia,3142137,158834.0,1.8193827174840213e-05,3.5213859048077833e-07
01/05/2020,1,5,2020,112,7.0,Israel,IL,ISR,8519373,Asia,3142249,158841.0,1.3146507377949058e-05,8.216567111218161e-07
30/04/2020,30,4,2020,245,7.0,Israel,IL,ISR,8519373,Asia,3142494,158848.0,2.8757984889263565e-05,8.216567111218161e-07
29/04/2020,29,4,2020,123,6.0,Israel,IL,ISR,8519373,Asia,3142617,158854.0,1.4437682209711912e-05,7.042771809615567e-07
28/04/2020,28,4,2020,68,3.0,Israel,IL,ISR,8519373,Asia,3142685,158857.0,7.981808050897643e-06,3.5213859048077833e-07
27/04/2020,27,4,2020,100,0.0,Israel,IL,ISR,8519373,Asia,3142785,158857.0,1.1737953016025945e-05,0.0
26/04/2020,26,4,2020,240,5.0,Israel,IL,ISR,8519373,Asia,3143025,158862.0,2.8171087238462268e-05,5.868976508012972e-07
25/04/2020,25,4,2020,176,1.0,Israel,IL,ISR,8519373,Asia,3143201,158863.0,2.065879730820566e-05,1.1737953016025945e-07
24/04/2020,24,4,2020,290,2.0,Israel,IL,ISR,8519373,Asia,3143491,158865.0,3.404006374647524e-05,2.347590603205189e-07
23/04/2020,23,4,2020,650,7.0,Israel,IL,ISR,8519373,Asia,3144141,158872.0,7.629669460416865e-05,8.216567111218161e-07
22/04/2020,22,4,2020,229,7.0,Israel,IL,ISR,8519373,Asia,3144370,158879.0,2.6879912406699413e-05,8.216567111218161e-07
21/04/2020,21,4,2020,222,5.0,Israel,IL,ISR,8519373,Asia,3144592,158884.0,2.6058255695577596e-05,5.868976508012972e-07
20/04/2020,20,4,2020,226,8.0,Israel,IL,ISR,8519373,Asia,3144818,158892.0,2.6527773816218634e-05,9.390362412820756e-07
19/04/2020,19,4,2020,283,13.0,Israel,IL,ISR,8519373,Asia,3145101,158905.0,3.321840703535342e-05,1.5259338920833728e-06
18/04/2020,18,4,2020,224,9.0,Israel,IL,ISR,8519373,Asia,3145325,158914.0,2.6293014755898117e-05,1.056415771442335e-06
17/04/2020,17,4,2020,257,12.0,Israel,IL,ISR,8519373,Asia,3145582,158926.0,3.016653925118668e-05,1.4085543619231133e-06
16/04/2020,16,4,2020,455,7.0,Israel,IL,ISR,8519373,Asia,3146037,158933.0,5.340768622291805e-05,8.216567111218161e-07
15/04/2020,15,4,2020,460,7.0,Israel,IL,ISR,8519373,Asia,3146497,158940.0,5.3994583873719344e-05,8.216567111218161e-07
14/04/2020,14,4,2020,441,13.0,Israel,IL,ISR,8519373,Asia,3146938,158953.0,5.176437280067441e-05,1.5259338920833728e-06
13/04/2020,13,4,2020,402,2.0,Israel,IL,ISR,8519373,Asia,3147340,158955.0,4.7186571124424295e-05,2.347590603205189e-07
12/04/2020,12,4,2020,335,6.0,Israel,IL,ISR,8519373,Asia,3147675,158961.0,3.9322142603686916e-05,7.042771809615567e-07
11/04/2020,11,4,2020,440,9.0,Israel,IL,ISR,8519373,Asia,3148115,158970.0,5.164699327051416e-05,1.056415771442335e-06
10/04/2020,10,4,2020,564,15.0,Israel,IL,ISR,8519373,Asia,3148679,158985.0,6.620205501038633e-05,1.7606929524038918e-06
09/04/2020,9,4,2020,156,6.0,Israel,IL,ISR,8519373,Asia,3148835,158991.0,1.8311206705000472e-05,7.042771809615567e-07
08/04/2020,8,4,2020,344,8.0,Israel,IL,ISR,8519373,Asia,3149179,158999.0,4.037855837512925e-05,9.390362412820756e-07
07/04/2020,7,4,2020,474,8.0,Israel,IL,ISR,8519373,Asia,3149653,159007.0,5.563789729596298e-05,9.390362412820756e-07
06/04/2020,6,4,2020,412,3.0,Israel,IL,ISR,8519373,Asia,3150065,159010.0,4.836036642602689e-05,3.5213859048077833e-07
05/04/2020,5,4,2020,590,7.0,Israel,IL,ISR,8519373,Asia,3150655,159017.0,6.925392279455307e-05,8.216567111218161e-07
04/04/2020,4,4,2020,1176,5.0,Israel,IL,ISR,8519373,Asia,3151831,159022.0,0.0001380383274684651,5.868976508012972e-07
03/04/2020,3,4,2020,661,13.0,Israel,IL,ISR,8519373,Asia,3152492,159035.0,7.75878694359315e-05,1.5259338920833728e-06
02/04/2020,2,4,2020,675,1.0,Israel,IL,ISR,8519373,Asia,3153167,159036.0,7.923118285817512e-05,1.1737953016025945e-07
01/04/2020,1,4,2020,443,3.0,Israel,IL,ISR,8519373,Asia,3153610,159039.0,5.199913186099494e-05,3.5213859048077833e-07
31/03/2020,31,3,2020,226,2.0,Israel,IL,ISR,8519373,Asia,3153836,159041.0,2.6527773816218634e-05,2.347590603205189e-07
30/03/2020,30,3,2020,628,3.0,Israel,IL,ISR,8519373,Asia,3154464,159044.0,7.371434494064294e-05,3.5213859048077833e-07
29/03/2020,29,3,2020,584,2.0,Israel,IL,ISR,8519373,Asia,3155048,159046.0,6.854964561359152e-05,2.347590603205189e-07
28/03/2020,28,3,2020,369,2.0,Israel,IL,ISR,8519373,Asia,3155417,159048.0,4.331304662913574e-05,2.347590603205189e-07
27/03/2020,27,3,2020,297,3.0,Israel,IL,ISR,8519373,Asia,3155714,159051.0,3.4861720457597054e-05,3.5213859048077833e-07
26/03/2020,26,3,2020,439,2.0,Israel,IL,ISR,8519373,Asia,3156153,159053.0,5.1529613740353895e-05,2.347590603205189e-07
25/03/2020,25,3,2020,488,2.0,Israel,IL,ISR,8519373,Asia,3156641,159055.0,5.728121071820661e-05,2.347590603205189e-07
24/03/2020,24,3,2020,371,0.0,Israel,IL,ISR,8519373,Asia,3157012,159055.0,4.3547805689456254e-05,0.0
23/03/2020,23,3,2020,188,0.0,Israel,IL,ISR,8519373,Asia,3157200,159055.0,2.2067351670128775e-05,0.0
22/03/2020,22,3,2020,171,0.0,Israel,IL,ISR,8519373,Asia,3157371,159055.0,2.0071899657404365e-05,0.0
21/03/2020,21,3,2020,35,1.0,Israel,IL,ISR,8519373,Asia,3157406,159056.0,4.108283555609081e-06,1.1737953016025945e-07
20/03/2020,20,3,2020,244,0.0,Israel,IL,ISR,8519373,Asia,3157650,159056.0,2.8640605359103306e-05,0.0
19/03/2020,19,3,2020,6,0.0,Israel,IL,ISR,8519373,Asia,3157656,159056.0,7.042771809615567e-07,0.0
18/03/2020,18,3,2020,167,0.0,Israel,IL,ISR,8519373,Asia,3157823,159056.0,1.9602381536763327e-05,0.0
17/03/2020,17,3,2020,10,0.0,Israel,IL,ISR,8519373,Asia,3157833,159056.0,1.1737953016025944e-06,0.0
16/03/2020,16,3,2020,72,0.0,Israel,IL,ISR,8519373,Asia,3157905,159056.0,8.45132617153868e-06,0.0
15/03/2020,15,3,2020,62,0.0,Israel,IL,ISR,8519373,Asia,3157967,159056.0,7.277530869936086e-06,0.0
14/03/2020,14,3,2020,20,0.0,Israel,IL,ISR,8519373,Asia,3157987,159056.0,2.3475906032051887e-06,0.0
13/03/2020,13,3,2020,14,0.0,Israel,IL,ISR,8519373,Asia,3158001,159056.0,1.6433134222436323e-06,0.0
12/03/2020,12,3,2020,12,0.0,Israel,IL,ISR,8519373,Asia,3158013,159056.0,1.4085543619231133e-06,0.0
11/03/2020,11,3,2020,31,0.0,Israel,IL,ISR,8519373,Asia,3158044,159056.0,3.638765434968043e-06,0.0
09/03/2020,9,3,2020,14,0.0,Israel,IL,ISR,8519373,Asia,3158058,159056.0,1.6433134222436323e-06,0.0
08/03/2020,8,3,2020,6,0.0,Israel,IL,ISR,8519373,Asia,3158064,159056.0,7.042771809615567e-07,0.0
07/03/2020,7,3,2020,2,0.0,Israel,IL,ISR,8519373,Asia,3158066,159056.0,2.347590603205189e-07,0.0
06/03/2020,6,3,2020,2,0.0,Israel,IL,ISR,8519373,Asia,3158068,159056.0,2.347590603205189e-07,0.0
05/03/2020,5,3,2020,5,0.0,Israel,IL,ISR,8519373,Asia,3158073,159056.0,5.868976508012972e-07,0.0
02/03/2020,2,3,2020,3,0.0,Israel,IL,ISR,8519373,Asia,3158076,159056.0,3.5213859048077833e-07,0.0
01/03/2020,1,3,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158076,159056.0,0.0,0.0
29/02/2020,29,2,2020,4,0.0,Israel,IL,ISR,8519373,Asia,3158080,159056.0,4.695181206410378e-07,0.0
28/02/2020,28,2,2020,1,0.0,Israel,IL,ISR,8519373,Asia,3158081,159056.0,1.1737953016025945e-07,0.0
27/02/2020,27,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158081,159056.0,0.0,0.0
26/02/2020,26,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158081,159056.0,0.0,0.0
25/02/2020,25,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158081,159056.0,0.0,0.0
24/02/2020,24,2,2020,1,0.0,Israel,IL,ISR,8519373,Asia,3158082,159056.0,1.1737953016025945e-07,0.0
23/02/2020,23,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158082,159056.0,0.0,0.0
22/02/2020,22,2,2020,1,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,1.1737953016025945e-07,0.0
21/02/2020,21,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
20/02/2020,20,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
19/02/2020,19,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
18/02/2020,18,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
17/02/2020,17,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
16/02/2020,16,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
15/02/2020,15,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
14/02/2020,14,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
13/02/2020,13,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
12/02/2020,12,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
11/02/2020,11,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
10/02/2020,10,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
09/02/2020,9,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
08/02/2020,8,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
07/02/2020,7,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
06/02/2020,6,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
05/02/2020,5,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
04/02/2020,4,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
03/02/2020,3,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
02/02/2020,2,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
01/02/2020,1,2,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
31/01/2020,31,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
30/01/2020,30,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
29/01/2020,29,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
28/01/2020,28,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
27/01/2020,27,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
26/01/2020,26,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
25/01/2020,25,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
24/01/2020,24,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
23/01/2020,23,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
22/01/2020,22,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
21/01/2020,21,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
20/01/2020,20,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
19/01/2020,19,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
18/01/2020,18,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
17/01/2020,17,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
16/01/2020,16,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
15/01/2020,15,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
14/01/2020,14,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
13/01/2020,13,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
12/01/2020,12,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
11/01/2020,11,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
10/01/2020,10,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
09/01/2020,9,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
08/01/2020,8,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
07/01/2020,7,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
06/01/2020,6,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
05/01/2020,5,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
04/01/2020,4,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
03/01/2020,3,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
02/01/2020,2,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
01/01/2020,1,1,2020,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
31/12/2019,31,12,2019,0,0.0,Israel,IL,ISR,8519373,Asia,3158083,159056.0,0.0,0.0
19/06/2020,19,6,2020,331,66.0,Italy,IT,ITA,60550092,Europe,3158414,159122.0,5.466548258919243e-06,1.0900066014763445e-06
18/06/2020,18,6,2020,328,43.0,Italy,IT,ITA,60550092,Europe,3158742,159165.0,5.417002504306682e-06,7.10155816113376e-07
17/06/2020,17,6,2020,210,34.0,Italy,IT,ITA,60550092,Europe,3158952,159199.0,3.468202822879278e-06,5.615185522756927e-07
16/06/2020,16,6,2020,301,26.0,Italy,IT,ITA,60550092,Europe,3159253,159225.0,4.9710907127936325e-06,4.2939653997552966e-07
15/06/2020,15,6,2020,338,44.0,Italy,IT,ITA,60550092,Europe,3159591,159269.0,5.582155019681886e-06,7.266710676508964e-07
14/06/2020,14,6,2020,346,78.0,Italy,IT,ITA,60550092,Europe,3159937,159347.0,5.714277031982049e-06,1.288189619926589e-06
13/06/2020,13,6,2020,163,56.0,Italy,IT,ITA,60550092,Europe,3160100,159403.0,2.6919860006158207e-06,9.248540861011408e-07
12/06/2020,12,6,2020,379,53.0,Italy,IT,ITA,60550092,Europe,3160479,159456.0,6.259280332720221e-06,8.753083314885798e-07
11/06/2020,11,6,2020,202,71.0,Italy,IT,ITA,60550092,Europe,3160681,159527.0,3.3360808105791153e-06,1.1725828591639464e-06
10/06/2020,10,6,2020,283,79.0,Italy,IT,ITA,60550092,Europe,3160964,159606.0,4.673816185118265e-06,1.3047048714641094e-06
09/06/2020,9,6,2020,280,65.0,Italy,IT,ITA,60550092,Europe,3161244,159671.0,4.6242704305057045e-06,1.0734913499388242e-06
08/06/2020,8,6,2020,197,53.0,Italy,IT,ITA,60550092,Europe,3161441,159724.0,3.2535045528915135e-06,8.753083314885798e-07
07/06/2020,7,6,2020,270,72.0,Italy,IT,ITA,60550092,Europe,3161711,159796.0,4.459117915130501e-06,1.1890981107014668e-06
06/06/2020,6,6,2020,518,85.0,Italy,IT,ITA,60550092,Europe,3162229,159881.0,8.554900296435553e-06,1.4037963806892316e-06
05/06/2020,5,6,2020,177,88.0,Italy,IT,ITA,60550092,Europe,3162406,159969.0,2.923199522141106e-06,1.4533421353017927e-06
04/06/2020,4,6,2020,321,71.0,Italy,IT,ITA,60550092,Europe,3162727,160040.0,5.301395743544039e-06,1.1725828591639464e-06
03/06/2020,3,6,2020,318,55.0,Italy,IT,ITA,60550092,Europe,3163045,160095.0,5.251849988931479e-06,9.083388345636205e-07
02/06/2020,2,6,2020,178,60.0,Italy,IT,ITA,60550092,Europe,3163223,160155.0,2.9397147736786264e-06,9.909150922512224e-07
01/06/2020,1,6,2020,355,75.0,Italy,IT,ITA,60550092,Europe,3163578,160230.0,5.862914295819732e-06,1.238643865314028e-06
31/05/2020,31,5,2020,416,111.0,Italy,IT,ITA,60550092,Europe,3163994,160341.0,6.8703446396084745e-06,1.8331929206647614e-06
30/05/2020,30,5,2020,516,87.0,Italy,IT,ITA,60550092,Europe,3164510,160428.0,8.521869793360512e-06,1.4368268837642725e-06
29/05/2020,29,5,2020,593,70.0,Italy,IT,ITA,60550092,Europe,3165103,160498.0,9.79354416174958e-06,1.1560676076264261e-06
28/05/2020,28,5,2020,584,117.0,Italy,IT,ITA,60550092,Europe,3165687,160615.0,9.644906897911897e-06,1.9322844298898838e-06
27/05/2020,27,5,2020,397,78.0,Italy,IT,ITA,60550092,Europe,3166084,160693.0,6.5565548603955875e-06,1.288189619926589e-06
26/05/2020,26,5,2020,300,92.0,Italy,IT,ITA,60550092,Europe,3166384,160785.0,4.954575461256112e-06,1.5194031414518742e-06
25/05/2020,25,5,2020,531,50.0,Italy,IT,ITA,60550092,Europe,3166915,160835.0,8.769598566423318e-06,8.257625768760186e-07
24/05/2020,24,5,2020,669,119.0,Italy,IT,ITA,60550092,Europe,3167584,160954.0,1.1048703278601128e-05,1.9653149329649243e-06
23/05/2020,23,5,2020,652,130.0,Italy,IT,ITA,60550092,Europe,3168236,161084.0,1.0767944002463283e-05,2.1469826998776485e-06
22/05/2020,22,5,2020,642,156.0,Italy,IT,ITA,60550092,Europe,3168878,161240.0,1.0602791487088078e-05,2.576379239853178e-06
21/05/2020,21,5,2020,665,161.0,Italy,IT,ITA,60550092,Europe,3169543,161401.0,1.0982642272451048e-05,2.65895549754078e-06
20/05/2020,20,5,2020,813,162.0,Italy,IT,ITA,60550092,Europe,3170356,161563.0,1.3426899500004063e-05,2.6754707490783003e-06
19/05/2020,19,5,2020,451,99.0,Italy,IT,ITA,60550092,Europe,3170807,161662.0,7.448378443421688e-06,1.635009902214517e-06
18/05/2020,18,5,2020,675,145.0,Italy,IT,ITA,60550092,Europe,3171482,161807.0,1.1147794787826251e-05,2.394711472940454e-06
17/05/2020,17,5,2020,875,153.0,Italy,IT,ITA,60550092,Europe,3172357,161960.0,1.4450845095330326e-05,2.526833485240617e-06
16/05/2020,16,5,2020,789,242.0,Italy,IT,ITA,60550092,Europe,3173146,162202.0,1.3030533463103573e-05,3.99669087207993e-06
15/05/2020,15,5,2020,992,262.0,Italy,IT,ITA,60550092,Europe,3174138,162464.0,1.638312952522021e-05,4.326995902830338e-06
14/05/2020,14,5,2020,888,195.0,Italy,IT,ITA,60550092,Europe,3175026,162659.0,1.4665543365318091e-05,3.2204740498164725e-06
13/05/2020,13,5,2020,1402,172.0,Italy,IT,ITA,60550092,Europe,3176428,162831.0,2.3154382655603563e-05,2.840623264453504e-06
12/05/2020,12,5,2020,744,179.0,Italy,IT,ITA,60550092,Europe,3177172,163010.0,1.2287347143915157e-05,2.956230025216147e-06
11/05/2020,11,5,2020,802,165.0,Italy,IT,ITA,60550092,Europe,3177974,163175.0,1.3245231733091339e-05,2.7250165036908612e-06
10/05/2020,10,5,2020,1083,194.0,Italy,IT,ITA,60550092,Europe,3179057,163369.0,1.7886017415134562e-05,3.203958798278952e-06
09/05/2020,9,5,2020,1327,243.0,Italy,IT,ITA,60550092,Europe,3180384,163612.0,2.1915738790289534e-05,4.013206123617451e-06
08/05/2020,8,5,2020,1401,274.0,Italy,IT,ITA,60550092,Europe,3181785,163886.0,2.3137867404066043e-05,4.525178921280582e-06
07/05/2020,7,5,2020,1444,369.0,Italy,IT,ITA,60550092,Europe,3183229,164255.0,2.3848023220179417e-05,6.094127817345017e-06
06/05/2020,6,5,2020,1075,236.0,Italy,IT,ITA,60550092,Europe,3184304,164491.0,1.77538954028344e-05,3.897599362854808e-06
05/05/2020,5,5,2020,1221,195.0,Italy,IT,ITA,60550092,Europe,3185525,164686.0,2.0165122127312374e-05,3.2204740498164725e-06
04/05/2020,4,5,2020,1389,174.0,Italy,IT,ITA,60550092,Europe,3186914,164860.0,2.2939684385615798e-05,2.873653767528545e-06
03/05/2020,3,5,2020,1900,474.0,Italy,IT,ITA,60550092,Europe,3188814,165334.0,3.137897792128871e-05,7.828229228784656e-06
02/05/2020,2,5,2020,1965,269.0,Italy,IT,ITA,60550092,Europe,3190779,165603.0,3.245246927122753e-05,4.44260266359298e-06
01/05/2020,1,5,2020,1872,285.0,Italy,IT,ITA,60550092,Europe,3192651,165888.0,3.091655087823814e-05,4.706846688193306e-06
30/04/2020,30,4,2020,2086,323.0,Italy,IT,ITA,60550092,Europe,3194737,166211.0,3.4450814707267494e-05,5.33442624661908e-06
29/04/2020,29,4,2020,2091,382.0,Italy,IT,ITA,60550092,Europe,3196828,166593.0,3.45333909649551e-05,6.308826087332782e-06
28/04/2020,28,4,2020,1739,333.0,Italy,IT,ITA,60550092,Europe,3198567,166926.0,2.8720022423747927e-05,5.499578761994284e-06
27/04/2020,27,4,2020,2324,260.0,Italy,IT,ITA,60550092,Europe,3200891,167186.0,3.8381444573197345e-05,4.293965399755297e-06
26/04/2020,26,4,2020,2357,415.0,Italy,IT,ITA,60550092,Europe,3203248,167601.0,3.8926447873935516e-05,6.853829388070955e-06
25/04/2020,25,4,2020,3021,420.0,Italy,IT,ITA,60550092,Europe,3206269,168021.0,4.989257489484905e-05,6.936405645758556e-06
24/04/2020,24,4,2020,2646,464.0,Italy,IT,ITA,60550092,Europe,3208915,168485.0,4.3699355568278904e-05,7.663076713409453e-06
23/04/2020,23,4,2020,3370,437.0,Italy,IT,ITA,60550092,Europe,3212285,168922.0,5.5656397681443654e-05,7.2171649218964025e-06
22/04/2020,22,4,2020,2729,534.0,Italy,IT,ITA,60550092,Europe,3215014,169456.0,4.50701214458931e-05,8.819144321035879e-06
21/04/2020,21,4,2020,2256,454.0,Italy,IT,ITA,60550092,Europe,3217270,169910.0,3.725840746864596e-05,7.497924198034249e-06
20/04/2020,20,4,2020,3047,433.0,Italy,IT,ITA,60550092,Europe,3220317,170343.0,5.032197143482458e-05,7.1511039157463215e-06
19/04/2020,19,4,2020,3491,480.0,Italy,IT,ITA,60550092,Europe,3223808,170823.0,5.765474311748362e-05,7.927320738009779e-06
